account_id,fraud_probability,anomaly_score,declared_income_annual,total_deposits_90d,total_withdrawals_90d,num_deposits_90d,num_withdrawals_90d,deposit_withdraw_cycle_days_avg,vpn_usage_pct,countries_accessed_count,device_shared_count,ip_shared_count,account_age_days,kyc_face_match_score,deposits_vs_income_ratio
ACC-004607,0.04755839110763266,0.45049983717286535,41423.76394893782,7420.289999999999,3690.18,12,18,1.0,14.799999999999999,3,1,1,277,0.964,0.7165236110127928
ACC-004608,0.04755839110763266,0.4623339176520939,38057.14975531028,8564.43,4175.49,18,15,1.4708333333333332,7.3999999999999995,3,1,1,490,0.771,0.9001644518932767
ACC-004609,0.04755839110763266,0.5240702505284475,51111.2097919958,12766.02,9797.94,27,18,1.0,23.9,2,1,1,74,0.73,0.9990778008413668
ACC-004610,0.04755839110763266,0.6495168120440661,81645.40831175883,20565.27,8121.48,18,6,1.5791666666666666,15.299999999999999,2,3,1,170,0.888,1.0075406628135717
ACC-004611,0.04755839110763266,0.5810964006064179,51379.52143972773,14857.650000000001,10948.11,18,21,6.320833333333333,25.4,4,0,0,1785,0.916,1.1566971963865815
ACC-004612,0.04755839110763266,0.646320605842894,61494.847788677755,21418.47,16347.99,6,15,1.0,25.0,4,1,1,1666,0.39,1.3931876595698327
ACC-004613,0.1251609965520298,0.9952626251656768,9600.0,10284.599999999999,9695.460000000001,39,39,0.9541666666666666,71.3,7,49,54,86,0.486,4.2852541947453275
ACC-004614,0.04755839110763266,0.9091632651147413,273319.2429569892,36477.63,26041.32,27,12,1.4833333333333334,27.900000000000002,2,1,1,2500,0.917,0.5338466088050485
ACC-004615,0.04755839110763266,0.8242647883805946,59916.254410425565,11872.98,4751.79,30,15,1.3833333333333335,4.5,2,2,1,813,0.802,0.7926388351705348
ACC-004616,0.04755839110763266,0.5981060597032929,46022.18045428903,10122.33,5077.08,15,18,1.0,30.599999999999998,4,0,0,1758,0.835,0.8797782959030193
ACC-004617,0.04755839110763266,0.9437951985862454,13751.618508739903,4492.5,1498.32,27,21,1.0,15.4,3,2,2,442,0.881,1.306755291619425
ACC-004618,0.04755839110763266,0.6934354905950496,55384.618707003756,11397.81,8567.400000000001,15,18,1.0,21.5,7,4,0,314,0.906,0.8231743357434975
ACC-004619,0.04755839110763266,0.9821824518792088,155391.89880270333,151070.49,107968.11000000002,3,18,1.0,15.4,1,0,1,1045,0.916,3.888761392026846
ACC-004620,0.1251609965520298,0.8366858253237167,24971.545855538017,3441.7200000000003,2095.7400000000002,21,27,5.479166666666667,79.65468045735811,5,1,2,1233,0.856,0.5513021809642307
ACC-004621,0.04755839110763266,0.7512430346357385,36709.433296903604,14089.349999999999,12500.189999999999,30,6,1.0,24.099999999999998,4,2,2,307,0.92,1.535230162628563
ACC-004622,0.04755839110763266,0.7161464272257595,219307.43000760395,58061.43000000001,28559.340000000004,18,3,1.0,7.000000000000001,2,0,2,626,0.928,1.0589958980016152
ACC-004623,0.1251609965520298,0.7504940147340282,24993.240501227985,4770.6900000000005,3980.04,27,18,1.0,38.9,3,1,0,30,0.879,0.7635154969393506
ACC-004624,0.04755839110763266,0.9717527170641697,95085.1827507788,42227.850000000006,17273.46,15,15,2.9958333333333336,16.6,4,2,0,210,0.705,1.7764221236163822
ACC-004625,0.1251609965520298,0.8157586762504648,36453.478118061896,10936.05,9385.380000000001,18,18,0.37916666666666665,74.3,5,49,53,263,0.616,1.2
ACC-004626,0.04755839110763266,0.6691875338181116,29256.266561402444,10462.14,4951.59,12,21,1.125,22.400000000000002,2,0,0,236,0.829,1.430412960047191
ACC-004627,0.04755839110763266,0.6816075881862832,83207.25871522138,30635.850000000002,24010.77,24,12,1.7750000000000001,18.0,1,0,1,382,0.954,1.4727489766488595
ACC-004628,0.04755839110763266,0.9323367038004187,15130.3945739441,2097.27,770.46,12,15,22.991666666666664,17.7,1,2,0,356,0.826,0.5544520203113009
ACC-004629,0.04755839110763266,0.7871051504016129,99536.18106662827,29395.44,16035.39,24,6,1.3291666666666666,14.499999999999998,3,2,2,134,0.619,1.181296380858281
ACC-004630,0.1251609965520298,1.0,44737.03846911805,28938.239999999998,27526.29,48,48,0.1625,44.800000000000004,4,49,54,1719,0.364,2.587409026225024
ACC-004631,0.1251609965520298,0.8200361047185408,75976.34237987862,23000.82,22190.579999999998,39,36,0.45,69.8,6,49,54,387,0.294,1.210946644992246
ACC-004632,0.04755839110763266,0.6194274681080078,130481.31727815547,22235.579999999998,17084.16,21,21,8.429166666666667,7.7,3,1,1,161,0.835,0.681648077966746
ACC-004633,0.04755839110763266,0.37025703640067587,52014.79549288539,13127.310000000001,7753.83,21,6,1.0,16.1,5,0,0,349,0.578,1.009505481963186
ACC-004634,0.04755839110763266,0.6482370844848854,99393.00956830924,14197.800000000001,9415.89,18,24,1.0,22.6,3,0,1,124,0.851,0.5713806369060415
ACC-004635,0.1251609965520298,0.7686113466116012,160533.77347423974,39303.659999999996,25906.11,21,15,1.625,51.800000000000004,4,0,0,384,0.95,0.979324586899872
ACC-004636,0.04755839110763266,0.47245816631715626,32802.257483858724,7741.17,4970.91,12,12,3.3708333333333336,27.3,2,0,1,374,0.886,0.9439807672203772
ACC-004637,0.04755839110763266,0.8341398573727133,13385.695479225402,4376.16,2582.04,30,15,2.8041666666666667,34.599999999999994,4,1,2,2500,0.825,1.3077100446651315
ACC-004638,0.04755839110763266,0.43641346225299993,82283.18490163858,17284.23,7161.960000000001,27,9,1.3,11.600000000000001,3,0,0,181,0.833,0.84023214193178
ACC-004639,0.04755839110763266,0.5108695808627627,50662.15364301726,11847.75,3641.37,12,9,1.0,30.9,3,1,2,908,0.911,0.9354315912422816
ACC-004640,0.1251609965520298,0.9473949607820225,21810.752130816516,6543.24,5729.37,48,54,1.4875,65.8,7,49,51,82,0.272,1.2
ACC-004641,0.04755839110763266,0.7012614001792786,165440.82151321616,32362.08,23416.68,9,3,1.0,15.7,2,1,1,2500,0.795,0.7824448040950089
ACC-004642,0.04755839110763266,0.5987629745142801,18822.81740701751,4603.14,3518.25,24,21,1.0,30.5,2,0,0,599,0.926,0.9782034540946408
ACC-004643,0.04755839110763266,0.43973077050540077,41417.796386337875,9830.849999999999,8439.900000000001,3,18,7.7124999999999995,12.1,3,0,1,512,0.825,0.949431857148736
ACC-004644,0.04755839110763266,0.7103313982521777,69379.4008129452,28697.58,11408.31,15,24,3.108333333333333,17.8,2,0,1,744,0.812,1.6545302182456214
ACC-004645,0.04755839110763266,0.36114688468487827,61863.39888427204,12377.22,10326.18,30,6,1.3125,16.0,1,0,2,430,0.896,0.8002939887880476
ACC-004646,0.04755839110763266,0.7550015589845502,45157.76766520856,18243.36,8054.789999999999,15,15,1.0,2.1999999999999997,1,1,2,266,0.801,1.615966530217856
ACC-004647,0.04755839110763266,0.7616120243557257,124395.08716193041,25449.899999999998,15913.86,12,6,10.004166666666666,26.0,3,2,1,158,0.934,0.8183567829728734
ACC-004648,0.04755839110763266,0.7063626336494419,10854.750287513227,4784.46,2179.86,6,12,3.3125,16.400000000000002,3,1,0,494,0.933,1.763082592250382
ACC-004649,0.04755839110763266,0.7386674640204355,22662.245969379794,9194.82,3524.7000000000003,36,24,1.9458333333333335,7.8,4,1,0,1413,0.944,1.6229337953260303
ACC-004650,0.1251609965520298,0.7078164085961619,88438.00491003404,32628.27,10795.14,12,27,1.0,43.7,2,0,3,62,0.886,1.47575745970768
ACC-004651,0.04755839110763266,0.8366732303722576,44550.90155953917,8802.51,4455.57,27,12,1.9749999999999999,32.300000000000004,2,3,2,2500,0.659,0.7903324035997517
ACC-004652,0.04755839110763266,0.63189258194758,96855.41898264192,25562.760000000002,22566.72,18,15,14.358333333333334,23.5,1,1,3,170,0.988,1.0557080411617623
ACC-004653,0.04755839110763266,0.9924092273486239,157263.14471605848,65054.58,37961.37,30,6,2.795833333333333,23.3,1,0,1,549,0.823,1.65466800015047
ACC-004654,0.1251609965520298,0.6116655272574264,23637.396583184454,4639.53,1496.46,15,9,1.1583333333333334,40.300000000000004,2,0,1,195,0.889,0.7851161939631421
ACC-004655,0.04755839110763266,0.7369198050528718,46688.37399999393,12743.939999999999,8981.849999999999,21,12,1.0,18.8,3,3,0,380,0.807,1.0918300023104428
ACC-004656,0.04755839110763266,0.8222059618295368,27519.186163626364,8680.5,3655.2000000000003,36,9,1.0,15.8,7,2,1,559,0.864,1.261739475569473
ACC-004657,0.04755839110763266,0.4543729803338915,88410.7067826442,18843.18,6313.38,21,9,1.0,5.1,4,0,0,337,0.736,0.852529964418081
ACC-004658,0.04755839110763266,0.5132961412240791,33509.71133920818,5979.93,4637.7300000000005,12,15,1.0,15.7,3,1,0,482,0.65,0.7138157834038166
ACC-004659,0.04755839110763266,0.7970636524045435,144435.01738148165,24417.48,13862.670000000002,15,9,1.2416666666666667,13.0,5,2,0,450,0.826,0.6762202641171495
ACC-004660,0.04755839110763266,0.6400201775098283,39892.29057630525,18844.920000000002,16702.53,18,9,1.0,17.8,2,1,1,708,0.8,1.88958110863765
ACC-004661,0.04755839110763266,0.5682329203389365,38063.72834315042,15885.78,11578.44,27,3,1.8458333333333332,12.8,4,1,0,662,0.764,1.6693878757874796
ACC-004662,0.04755839110763266,0.9543019910063285,102144.53131869462,38239.89,18093.21,24,12,1.5625,13.600000000000001,1,3,3,46,0.937,1.4974820992020377
ACC-004663,0.04755839110763266,0.5717695624102092,58537.01737927913,24791.58,22035.510000000002,15,6,1.0,4.9,2,1,1,288,0.833,1.6940788775559503
ACC-004664,0.04755839110763266,0.636909804080071,98414.33101549622,30518.43,25101.03,9,0,1.4458333333333335,4.9,2,0,0,1538,0.877,1.2404056370550232
ACC-004665,0.1251609965520298,0.9310182716244306,27539.16754916233,5889.39,2883.63,36,12,6.654166666666666,39.1,2,2,0,938,0.838,0.8554212317232293
ACC-004666,0.04755839110763266,0.47916800486385075,57390.02621719952,12894.54,6116.13,15,6,1.0,34.8,4,0,0,132,0.692,0.8987310425965354
ACC-004667,0.04755839110763266,0.6060936609868981,129292.07893442304,22077.69,13278.78,3,24,1.0,18.2,2,0,0,278,0.816,0.6830331707697258
ACC-004668,0.04755839110763266,0.5138753029411786,58207.35447979081,19988.97,12494.369999999999,33,12,1.2625,28.7,2,0,0,321,0.916,1.373638114438322
ACC-004669,0.04755839110763266,0.5447019687267731,23576.57165653871,4411.47,2855.04,18,6,2.8791666666666664,29.9,1,0,0,315,0.938,0.7484490826918325
ACC-004670,0.04755839110763266,0.8871963081900148,167618.13727912423,41269.56,17767.260000000002,18,9,2.0375,12.1,3,2,2,343,0.788,0.9848473076624662
ACC-004671,0.04755839110763266,0.4638647786018835,28477.62079349845,7660.950000000001,2549.58,21,6,1.0,10.8,2,0,1,242,0.84,1.0760657024451747
ACC-004672,0.04755839110763266,0.5709846960935312,36637.234329957966,9399.18,5873.67,27,12,5.520833333333333,22.7,6,0,0,153,0.826,1.026190083039617
ACC-004673,0.04755839110763266,0.6008848223499652,26162.99768481152,9292.17,6168.42,18,15,23.675,11.899999999999999,5,0,0,2500,0.937,1.4206602716966272
ACC-004674,0.04755839110763266,0.9056334628711962,108855.51799838622,49073.909999999996,42928.05,27,9,1.6083333333333334,19.2,5,0,5,484,0.774,1.803267782447877
ACC-004675,0.04755839110763266,0.907288191580734,300000.0,75726.51,47420.340000000004,12,12,1.0,20.5,4,1,1,325,0.87,1.0096866042863193
ACC-004676,0.04755839110763266,0.6589186188463253,52495.382168284195,18226.53,7177.38,21,24,1.2333333333333334,14.6,1,0,4,855,0.638,1.3888102282414054
ACC-004677,0.04755839110763266,0.8327522101625784,195260.13531630533,51336.06,24865.32,21,12,2.0791666666666666,25.7,2,0,3,84,0.748,1.051644362613001
ACC-004678,0.04755839110763266,0.8073546949847663,219347.86670849565,56423.46,18686.25,18,12,1.0,31.5,4,0,1,697,0.867,1.0289313004685887
ACC-004679,0.04755839110763266,0.6959427223823763,63014.30741009219,18368.43,5680.14,6,6,1.0,29.599999999999998,2,4,2,93,0.413,1.1659840914650943
ACC-004680,0.04755839110763266,0.6531525981694142,52318.007851152375,31105.02,18251.61,21,9,1.3625,35.6,2,0,1,579,0.779,2.3781492615586863
ACC-004681,0.04755839110763266,0.6642901006261425,47501.56647084023,21242.79,14810.369999999999,18,21,0.6751015252723785,15.9,4,1,1,170,0.987,1.7888079892715063
ACC-004682,0.04755839110763266,0.8913462688744827,64882.79487825894,19296.18,16803.9,12,15,1.0,4.8,4,2,3,813,0.71,1.1896028165099342
ACC-004683,0.04755839110763266,0.9205542892997538,188530.38982021972,44478.69,30251.04,9,15,1.5916666666666668,23.1,2,1,1,2500,0.86,0.9436924481437948
ACC-004684,0.1251609965520298,0.9729082974403319,31060.118133853175,21630.69,19716.63,57,60,0.20833333333333334,59.599999999999994,9,49,47,359,0.417,2.7856564010685094
ACC-004685,0.04755839110763266,0.5508420948715936,50581.42098935323,10872.0,9179.67,27,15,1.0958333333333334,32.9,3,1,2,90,0.585,0.8597629238729928
ACC-004686,0.04755839110763266,0.4053591248683245,58000.49724831607,13453.650000000001,11139.119999999999,27,15,1.0,5.2,2,0,1,210,0.714,0.9278293130623224
ACC-004687,0.04755839110763266,0.7720418584351927,78960.06084771453,26892.93,14644.98,27,21,1.0,19.400000000000002,2,2,2,568,0.973,1.3623553601752354
ACC-004688,0.1251609965520298,0.7138329320364104,44718.563044023445,11259.93,6907.89,9,9,1.1916666666666667,39.800000000000004,4,2,1,1433,0.817,1.0071811181157604
ACC-004689,0.1251609965520298,0.5199323052983672,49568.957936723265,11463.3,6873.599999999999,27,3,5.208333333333333,37.0,1,1,0,132,0.835,0.9250374845977278
ACC-004690,0.04755839110763266,0.7841431752006561,40073.46417898907,10948.710000000001,6177.33,12,9,1.0,18.099999999999998,4,2,0,2500,0.885,1.0928635982200208
ACC-004691,0.04755839110763266,0.5514566885245119,32256.493525998565,7811.16,3888.87,15,9,1.0,5.800000000000001,4,1,2,759,0.853,0.9686296807387682
ACC-004692,0.04755839110763266,0.4070526084130192,83387.22469931834,19218.510000000002,17144.79,9,15,1.0,24.0,3,1,4,399,0.98,0.9218920765829672
ACC-004693,0.1251609965520298,0.7318247042607755,32829.947484959994,13886.82,11733.42,12,15,3.8791666666666664,41.6,5,1,1,956,0.576,1.6919694740050404
ACC-004694,0.04755839110763266,0.5593983203499511,56758.875843572576,11717.369999999999,5859.33,24,15,1.8166666666666667,33.4,3,1,3,113,0.881,0.8257649411465459
ACC-004695,0.1251609965520298,0.975733421819486,46170.63789163552,16261.619999999999,16275.51,48,42,1.4541666666666666,92.60000000000001,6,49,49,2000,0.626,1.4088273433563714
ACC-004696,0.1251609965520298,0.9308157394038102,101472.64789524642,15506.849999999999,5446.89,15,15,1.3,44.4,1,2,2,102,0.865,0.6112718393262533
ACC-004697,0.04755839110763266,0.42823311346905696,49228.77134300601,13262.73,9909.960000000001,36,9,3.6625,11.5,3,0,0,2500,0.906,1.0776413921559391
ACC-004698,0.04755839110763266,0.36887609387592285,83593.65962972987,16097.46,12978.150000000001,15,9,1.0,13.4,3,1,1,408,0.835,0.7702724676015803
ACC-004699,0.04755839110763266,0.6286040421680328,22541.170706739154,5221.86,3029.16,12,24,2.220833333333333,22.900000000000002,3,0,0,484,0.764,0.9266350107459004
ACC-004700,0.04755839110763266,0.8872744285487459,120792.21100123259,46456.8,16054.050000000001,15,18,6.529166666666666,11.899999999999999,4,0,2,1251,0.773,1.5384040220542952
ACC-004701,0.04755839110763266,0.7171678412119847,82337.11632611734,27511.14,17865.96,9,9,1.3666666666666665,11.799999999999999,2,2,2,97,0.772,1.336511883119648
ACC-004702,0.04755839110763266,0.6806862834609506,127961.61550366998,31576.800000000003,10512.93,24,12,1.8333333333333333,17.299999999999997,2,1,0,178,0.627,0.9870713025697608
ACC-004703,0.04755839110763266,0.3506657111533423,69923.33516565556,13551.21,10699.59,15,24,1.0,14.299999999999999,3,1,3,574,0.952,0.7752034553533558
ACC-004704,0.04755839110763266,0.6414654166609288,68122.41258540517,15078.72,9816.45,6,9,2.404166666666667,12.9,7,3,1,2179,0.876,0.8853889300898248
ACC-004705,0.04755839110763266,1.0,44368.19298957458,33276.149999999994,27370.5,21,9,2.970833333333333,17.2,4,2,1,979,0.712,3.0
ACC-004706,0.04755839110763266,0.669296839455225,68296.8046372128,35146.89,18535.260000000002,9,15,1.0,22.6,6,1,2,576,0.404,2.058480039425755
ACC-004707,0.04755839110763266,0.5311982772352066,30068.881711071197,6986.67,3144.66,18,12,1.0,10.299999999999999,2,0,0,522,0.815,0.9294234386024643
ACC-004708,0.04755839110763266,0.88672555706906,36307.51786565123,10609.95,9158.7,21,18,1.0,19.7,3,3,0,1243,0.88,1.168897723000775
ACC-004709,0.04755839110763266,0.7357691817309412,39150.154960867214,3561.69,2993.52,27,21,1.0,2.8000000000000003,3,1,1,153,0.844,0.3639016751729794
ACC-004710,0.04755839110763266,0.5431280331920375,48074.40306665849,10468.56,3555.2699999999995,15,12,1.0,30.0,1,0,2,544,0.883,0.8710301092221594
ACC-004711,0.04755839110763266,0.8297455800688519,12323.935779663134,4249.2300000000005,3475.74,18,12,1.6083333333333334,21.099999999999998,1,1,0,645,0.86,1.3791801991179713
ACC-004712,0.1251609965520298,0.934052761542696,24269.972325291237,10878.84,9249.869999999999,36,36,3.0,86.9,6,49,54,229,0.412,1.7929692923214948
ACC-004713,0.04755839110763266,0.648136406303749,23327.100072845515,5192.88,2969.91,24,3,1.2708333333333333,3.6999999999999997,3,1,1,353,0.849,0.8904440326664308
ACC-004714,0.04755839110763266,0.824688436003643,149570.87339717126,39166.44,32728.44,9,6,1.8433603240660306,5.2,3,1,3,80,0.712,1.0474350991493264
ACC-004715,0.04755839110763266,0.5658463933381614,30458.439367513725,7794.900000000001,4430.37,30,12,1.0,18.7,2,1,1,232,0.821,1.023674956507583
ACC-004716,0.04755839110763266,0.7850524892558985,33146.19589842091,11918.25,3984.66,21,15,1.8499999999999999,19.6,4,0,0,37,0.673,1.4382659445973174
ACC-004717,0.04755839110763266,0.7372367358628767,54698.42084788601,6878.9400000000005,4318.7699999999995,27,21,1.3583333333333334,1.6,1,0,0,790,0.765,0.503043935877422
ACC-004718,0.1251609965520298,0.5357412480212095,65867.00438276427,12130.95,10452.18,15,15,4.3500000000000005,38.4,1,1,0,456,0.834,0.7366930506626912
ACC-004719,0.04755839110763266,0.4673068650218267,74829.55350313314,22253.82,13807.650000000001,9,21,1.0,18.0,1,1,4,352,0.848,1.1895736053073267
ACC-004720,0.1251609965520298,0.5106257993930697,40096.601500349214,7326.63,2809.17,24,6,1.0291666666666666,43.0,3,0,1,522,0.835,0.7308972867227319
ACC-004721,0.1251609965520298,0.8820418746744757,34637.63887559729,11219.82,11301.210000000001,45,51,0.6208333333333333,94.0,5,49,53,154,0.582,1.295679998008394
ACC-004722,0.04755839110763266,0.9849585595530264,143469.47263593308,58486.17,21273.989999999998,15,9,1.0,9.1,3,2,1,285,0.896,1.6306236160510097
ACC-004723,0.04755839110763266,0.7815262412970416,55865.020866081926,12744.27,8298.72,18,6,1.7708333333333333,26.900000000000002,1,2,1,99,0.873,0.912503811806056
ACC-004724,0.04755839110763266,0.5497258722999485,62671.740232518,7684.08,5185.32,27,15,1.0,15.8,1,1,0,663,0.924,0.4904337376780658
ACC-004725,0.04755839110763266,0.47376549618459024,101455.96370538935,21257.670000000002,14847.99,30,12,2.5625,12.4,2,1,0,149,0.792,0.8381046503904996
ACC-004726,0.04755839110763266,0.6748750914140236,94077.34088752785,40736.46,13513.68,21,27,1.0,10.6,1,1,2,572,0.926,1.7320413555079728
ACC-004727,0.1251609965520298,0.7877390060585113,19903.258361244538,2657.04,2149.2599999999998,24,9,1.0,42.199999999999996,2,0,3,1495,0.836,0.5339891604203156
ACC-004728,0.04755839110763266,0.5376463076214131,73770.52340084854,20555.699999999997,17473.47,21,6,1.0,21.7,5,1,1,2374,0.943,1.1145757061815529
ACC-004729,0.04755839110763266,0.4750641154035725,59546.126968332544,17444.61,8235.0,18,6,1.2208333333333334,2.5,3,0,0,590,0.829,1.1718380123723655
ACC-004730,0.04755839110763266,0.8195226465127449,162227.0302409304,37988.7,29245.53,30,15,1.0,12.5,3,1,0,296,0.879,0.9366801956069524
ACC-004731,0.1251609965520298,1.0,28015.66598324115,32893.17,28976.61,54,48,0.1,61.0,5,49,53,258,0.4,4.696396743243702
ACC-004732,0.04755839110763266,0.5756747248398956,33925.45851553871,7360.23,4553.64,30,12,7.108333333333333,27.700000000000003,1,0,0,566,0.689,0.8678118438466422
ACC-004733,0.04755839110763266,0.5685924606482318,45875.49105275728,11089.98,4942.68,21,15,1.0833333333333333,34.4,2,1,1,57,0.656,0.9669623986180208
ACC-004734,0.04755839110763266,0.5531968804998457,94257.18436974342,21943.800000000003,18363.510000000002,3,12,1.0,19.7,3,0,0,180,0.9,0.9312311057301388
ACC-004735,0.04755839110763266,0.9753068001359391,117886.21226835885,39815.25,34838.82,15,18,4.1625000000000005,29.7,4,0,0,188,0.85,1.3509721275239128
ACC-004736,0.04755839110763266,0.7190002859053319,48801.63520997259,12560.73,8701.86,15,18,6.216666666666666,8.799999999999999,4,3,0,608,0.847,1.0295333024491065
ACC-004737,0.04755839110763266,0.8383828485915403,85959.51310493323,37757.64,14763.78,9,18,1.0,4.3999999999999995,2,2,2,381,0.699,1.7569963021441022
ACC-004738,0.04755839110763266,0.3050608426230492,40712.3145869583,10884.0,6755.73,18,6,14.241666666666667,16.400000000000002,2,0,0,470,0.555,1.069358321694647
ACC-004739,0.04755839110763266,0.656247517455567,57475.369294049626,15260.25,7347.450000000001,12,12,2.766666666666667,11.4,3,3,1,356,0.778,1.062037852142465
ACC-004740,0.04755839110763266,0.5897970484632052,78532.06588940993,27769.739999999998,15843.150000000001,6,24,1.0,16.6,4,1,1,323,0.65,1.4144404661388363
ACC-004741,0.04755839110763266,0.811483403966923,185436.15756569005,25925.73,18270.510000000002,18,3,3.3041666666666667,7.6,1,3,1,547,0.913,0.5592381188984663
ACC-004742,0.1251609965520298,0.9595771414875579,23935.649161207548,9915.45,9970.41,48,54,2.7458333333333336,55.50000000000001,7,49,51,166,0.74,1.6570197567216378
ACC-004743,0.1251609965520298,0.9189059143876243,118658.16249990807,27982.739999999998,11808.150000000001,12,9,11.579166666666666,38.9,3,2,0,1173,0.83,0.9433063904055914
ACC-004744,0.04755839110763266,0.32624482273505084,49396.83883444265,10744.59,8057.64,15,9,2.058333333333333,15.299999999999999,4,1,0,392,0.914,0.8700640303599761
ACC-004745,0.1251609965520298,0.6013540456394175,20880.28957325487,3834.96,1238.31,6,6,1.0833333333333333,46.800000000000004,2,0,0,1155,0.908,0.7346581408890477
ACC-004746,0.04755839110763266,0.9307468617268345,233246.56787868557,52924.41,34989.33,9,21,1.0,21.2,2,1,2,1978,0.903,0.9076131939369324
ACC-004747,0.1251609965520298,1.0,70846.60227766498,58462.770000000004,59097.0,33,39,0.7791666666666667,65.7,8,49,47,154,0.295,3.3008090420162786
ACC-004748,0.04755839110763266,0.7615743758978216,45736.20762857584,24787.29,20858.28,12,15,1.0,14.6,4,1,0,890,0.887,2.1678471900122593
ACC-004749,0.04755839110763266,0.3364191376562855,53093.25273529334,9365.789999999999,7491.33,15,9,1.0,6.0,2,1,1,228,0.772,0.7056108873030642
ACC-004750,0.04755839110763266,0.7590181353239008,126131.73566866509,26543.879999999997,22604.79,9,15,4.258333333333334,30.099999999999998,3,0,0,1377,0.591,0.8417829273415606
ACC-004751,0.1251609965520298,1.0,65617.15190568974,25593.69,22855.35,24,24,0.44166666666666665,67.2,5,49,46,52,0.768,1.5601821153139253
ACC-004752,0.04755839110763266,0.7741121942190533,40752.16351631541,23962.920000000002,21490.68,9,3,3.0875,13.8,2,2,4,272,0.893,2.3520645290579094
ACC-004753,0.04755839110763266,0.5049525603452762,66290.5656576776,18213.239999999998,7032.09,12,0,5.1375,5.7,3,0,1,162,0.819,1.0989945866155226
ACC-004754,0.04755839110763266,0.6058512435423022,38169.771373187265,15906.18,13076.07,30,9,8.395833333333334,34.2,5,0,1,227,0.836,1.6668869918466127
ACC-004755,0.1251609965520298,0.5492766394059511,36594.226464407366,13073.699999999999,6871.289999999999,18,6,1.9833333333333334,40.5,4,0,2,345,0.756,1.4290461332015378
ACC-004756,0.1251609965520298,0.5662864401042725,90183.72481129595,21409.41,18691.739999999998,15,15,11.558333333333332,39.0,2,0,1,1241,0.909,0.9495912294609686
ACC-004757,0.04755839110763266,0.9008673718207544,24936.468712374444,9249.27,2780.55,12,15,6.041666666666667,19.0,5,3,1,299,0.904,1.4836541552107088
ACC-004758,0.04755839110763266,0.6299107378081845,67395.0457155685,22930.65,16361.07,18,12,5.379166666666666,23.9,5,1,0,257,0.876,1.360969829891908
ACC-004759,0.04755839110763266,0.7494080187166948,40070.91239793583,19532.37,17528.25,15,9,1.25,20.3,3,1,3,2379,0.766,1.9497791478978743
ACC-004760,0.04755839110763266,0.551777746209447,16027.091508410664,3703.2000000000003,2652.69,12,9,1.2708333333333333,14.499999999999998,2,0,0,269,0.752,0.9242368722957124
ACC-004761,0.04755839110763266,0.30940550227797886,51737.44398070914,9272.16,6712.349999999999,9,15,1.0,9.4,2,0,1,126,0.831,0.7168618991336888
ACC-004762,0.04755839110763266,0.502376144222884,105637.06438645636,30881.97,21628.170000000002,24,6,1.0,12.3,2,0,0,102,0.886,1.1693612220411755
ACC-004763,0.04755839110763266,0.4219612739765555,69390.50936036819,18377.34,16312.170000000002,27,9,15.854166666666666,15.2,3,1,0,193,0.812,1.0593575707933032
ACC-004764,0.1251609965520298,0.5765110618540373,28698.004647116137,5256.84,3840.4500000000003,18,9,1.0,53.271684459756216,1,1,1,402,0.978,0.7327103974374682
ACC-004765,0.1251609965520298,0.5590417961153258,64665.953429388144,21474.15,12845.01,15,12,1.0,69.60922484965695,2,0,1,414,0.769,1.3283118872551716
ACC-004766,0.04755839110763266,0.8774113510644804,20894.44187692284,6450.39,2894.0099999999998,15,9,1.3708333333333333,13.0,3,2,0,217,0.811,1.2348546636319997
ACC-004767,0.1251609965520298,1.0,215022.50573245075,47766.45,36598.56,18,21,1.0625,38.2,3,2,0,86,0.88,0.8885851809680477
ACC-004768,0.1251609965520298,0.8673980915997601,50249.36809764173,15074.82,14059.170000000002,39,33,0.1,76.7,6,49,54,88,0.635,1.2
ACC-004769,0.04755839110763266,0.8243758438770675,86207.87312986705,27447.03,9257.34,24,9,2.0083333333333333,6.800000000000001,5,2,1,107,0.67,1.2735276785011165
ACC-004770,0.1251609965520298,0.8551389528013581,139503.4482774501,37890.3,28715.97,21,12,1.0,37.4,5,1,1,30,0.963,1.0864331587329443
ACC-004771,0.04755839110763266,0.7324545243690886,64823.61383474608,14157.09,7380.09,15,9,1.0333333333333334,32.300000000000004,2,2,0,39,0.896,0.8735759460929704
ACC-004772,0.04755839110763266,0.45465761824274914,64246.37645238392,20676.84,8835.210000000001,18,15,16.216666666666665,9.5,3,0,0,542,0.743,1.287346618170883
ACC-004773,0.1251609965520298,1.0,30870.746983323777,16728.78,15356.939999999999,33,30,0.3666666666666667,76.9,4,49,47,26,0.463,2.1675915157314676
ACC-004774,0.04755839110763266,0.683312273940946,16701.36872467058,4005.63,3286.9500000000003,3,9,1.9708333333333332,11.700000000000001,5,0,2,726,0.808,0.959355235436265
ACC-004775,0.1251609965520298,1.0,43829.971538282014,37087.979999999996,32719.409999999996,45,48,0.2791666666666667,64.2,8,49,53,36,0.264,3.384714451016386
ACC-004776,0.04755839110763266,0.4940402661087211,64290.38167424561,20012.699999999997,10986.36,6,18,2.704166666666667,32.4,2,0,1,219,0.787,1.245143714421148
ACC-004777,0.04755839110763266,0.692889299097541,62246.11219936432,26541.0,8340.57,18,18,1.0,17.0,4,1,2,170,0.652,1.7055521767846886
